DATE,TMAX,AWND,PRCP,EVAP,DISTANCE_TO_FIRE_KM,RISK_LEVEL,tile_id,bbox
2022-08-25,26.2,10.6,0.0,3.93,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-08-26,21.9,11.3,0.0,3.66,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-08-27,25.1,10.9,0.0,3.85,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-08-28,23.3,12.2,0.0,3.74,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-08-29,21.9,10.9,0.0,3.5,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-08-30,21.6,10.0,0.0,3.7,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-08-31,24.1,14.3,0.0,3.94,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-01,29.7,11.5,0.0,5.44,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-02,29.2,13.8,0.0,5.32,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-03,30.0,19.6,0.0,6.33,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-04,34.2,16.6,0.0,6.11,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-05,37.7,14.8,0.0,6.44,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-06,42.4,13.5,0.0,7.18,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-07,33.6,8.2,0.0,4.94,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-08,36.8,13.9,0.0,5.89,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-09,37.8,19.1,0.0,6.28,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-10,28.7,12.0,0.0,3.37,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-11,27.1,14.7,0.0,3.49,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-12,26.4,17.1,0.0,4.21,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-13,23.5,21.5,0.0,3.84,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-14,19.0,19.4,0.0,2.95,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-15,20.8,17.2,0.0,3.4,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-16,23.7,17.4,0.0,3.98,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-17,21.5,23.0,0.0,3.76,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-18,16.8,27.4,29.5,0.89,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-19,20.3,20.5,9.1,2.51,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-20,20.8,9.2,0.4,2.64,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-21,20.9,12.3,0.3,3.21,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-22,23.7,13.5,0.0,3.5,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-23,25.7,13.7,0.0,3.79,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-24,27.1,11.7,0.0,4.05,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-25,26.4,10.7,0.0,3.43,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-26,21.5,13.3,0.0,2.86,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-27,20.2,16.7,0.0,3.05,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-28,23.1,18.7,0.0,3.35,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-29,25.8,15.5,0.0,3.74,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-09-30,25.6,12.6,0.0,3.87,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-01,23.6,10.1,0.0,2.53,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-02,18.5,11.5,0.0,2.23,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-03,20.4,14.3,0.0,2.84,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-04,24.0,11.8,0.0,3.06,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-05,25.6,12.4,0.0,3.44,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-06,24.0,9.5,0.0,2.98,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-07,23.3,8.5,0.0,2.77,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-08,24.0,8.7,0.0,2.78,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-09,21.3,10.8,0.0,2.3,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-10,22.3,9.0,0.0,2.59,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-11,21.0,9.6,0.0,2.4,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-12,17.6,10.7,0.0,2.0,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-13,21.3,12.4,0.0,2.37,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-14,21.4,9.1,0.0,2.4,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-15,17.7,9.4,0.0,1.94,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-16,17.7,10.3,0.1,1.72,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-17,19.8,8.0,0.0,2.29,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-18,25.0,9.3,0.0,2.56,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-19,28.9,9.8,0.0,3.5,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-20,28.1,14.0,0.0,3.83,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-21,21.5,11.5,0.0,2.26,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-22,19.6,24.9,0.0,3.1,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-23,20.0,24.2,0.0,3.75,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-24,20.7,16.6,0.0,3.14,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-25,21.0,17.0,0.0,2.75,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-26,19.3,22.6,0.0,3.48,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-27,18.5,16.1,0.0,2.69,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-28,18.8,11.8,0.0,2.28,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-29,21.2,17.6,0.0,2.95,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-30,21.7,15.6,0.0,2.48,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-10-31,19.1,11.2,0.0,1.9,14.189857561460508,1,CA_tile_08_2022,"(-124.48, 37.269999999999996, -121.8925, 39.64)"
2022-06-01,28.6,13.7,0.0,7.26,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-02,27.8,13.1,0.0,6.57,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-03,26.1,13.9,0.0,5.75,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-04,21.6,12.0,0.1,2.99,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-05,19.1,11.3,14.0,2.03,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-06,25.2,13.1,0.4,5.19,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-07,27.7,13.2,0.0,6.64,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-08,27.8,11.3,0.0,5.68,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-09,30.8,13.7,0.0,6.55,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-10,33.5,15.3,0.0,7.86,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-11,32.3,13.5,0.0,7.24,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-12,30.2,14.4,11.3,3.66,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-13,22.1,15.3,0.4,5.27,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-14,26.3,16.1,0.0,6.94,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-15,30.2,14.2,0.0,7.4,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-16,29.0,12.5,0.0,6.12,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-17,24.2,13.2,0.0,5.12,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-18,19.6,14.1,0.9,4.67,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-19,23.8,14.3,0.0,6.11,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-20,28.3,14.5,0.0,6.73,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-21,33.7,24.1,0.2,8.9,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-22,32.8,20.5,0.0,8.36,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-23,31.6,18.8,0.2,6.88,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-24,33.7,15.0,0.0,7.86,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-25,33.8,14.3,0.0,7.81,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-26,34.2,12.1,0.0,7.61,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-27,34.3,12.0,0.0,7.83,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-28,34.1,13.8,0.0,7.74,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-29,32.5,13.0,0.0,7.43,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-06-30,29.9,11.5,0.0,6.77,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-01,29.4,11.8,0.0,6.96,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-02,27.9,14.1,0.0,6.29,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-03,24.5,12.7,0.0,4.88,46.4340089282171,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-04,25.4,12.3,0.0,5.72,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-05,27.0,14.1,0.0,5.18,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-06,26.1,14.4,0.0,5.34,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-07,27.5,12.3,0.0,5.92,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-08,30.7,11.9,0.0,6.61,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-09,29.2,12.2,0.0,6.53,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-10,33.1,11.9,0.0,7.08,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-11,35.2,11.7,0.0,7.49,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-12,33.5,14.1,0.0,7.66,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-13,31.6,12.2,0.0,7.03,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-14,33.5,12.0,0.0,7.14,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-15,34.2,11.4,0.0,7.14,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-16,36.7,12.1,0.0,7.78,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-17,36.5,13.5,0.0,8.01,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-18,35.2,12.7,0.0,7.64,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-19,34.3,12.9,0.0,7.57,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-20,35.5,12.4,0.0,7.56,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-21,35.3,12.6,0.0,7.61,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-22,34.1,12.2,0.0,7.76,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-23,33.6,12.0,0.0,7.43,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-24,34.8,13.1,0.0,7.81,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-25,33.6,12.1,0.0,7.35,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-26,32.0,13.3,0.0,6.79,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-27,33.3,13.5,0.0,6.73,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-28,34.7,13.8,0.0,6.9,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-29,34.5,12.3,0.0,7.09,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-30,33.7,12.0,0.0,6.65,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-07-31,33.0,13.7,0.0,5.61,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-01,30.3,9.7,0.1,4.31,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-02,33.5,14.2,0.0,6.5,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-03,34.2,13.7,0.0,6.74,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-04,34.7,13.1,0.0,6.79,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-05,32.8,13.0,0.3,4.95,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-06,30.0,12.2,0.0,5.59,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-07,31.6,12.1,0.0,6.12,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-08,31.2,12.1,0.0,5.73,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-09,29.5,11.8,0.0,5.35,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-10,29.4,11.0,0.0,5.94,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-11,31.1,12.1,0.0,6.3,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-12,31.4,12.4,0.0,6.43,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-13,32.5,12.0,0.0,6.69,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-14,33.5,12.7,0.0,7.23,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-15,35.0,13.9,0.0,7.46,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-16,37.5,12.4,0.0,7.47,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-17,37.7,13.0,0.0,6.08,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-18,36.1,14.5,0.0,7.39,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-19,35.0,14.7,0.0,7.67,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-20,36.0,14.2,0.0,7.72,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-21,34.8,12.8,0.0,7.29,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-22,32.7,11.8,0.0,6.38,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-23,34.8,13.1,0.0,6.72,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-24,34.8,14.1,0.0,7.26,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-25,33.6,12.1,0.0,7.06,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-26,33.5,12.0,0.0,6.75,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-27,32.5,12.5,0.0,6.53,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-28,30.9,11.3,0.0,6.01,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-29,31.9,12.1,0.0,6.05,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-30,33.7,11.2,0.0,6.39,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-08-31,35.7,13.0,0.0,6.56,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-01,37.3,14.0,0.0,7.37,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-02,37.7,14.2,0.0,7.39,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-03,36.8,11.3,0.0,6.09,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-04,39.2,12.2,0.0,7.15,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-05,40.7,14.8,0.0,7.78,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-06,42.7,15.7,0.0,8.49,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-07,40.6,13.0,0.0,7.38,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-08,40.0,18.2,0.0,8.52,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-09,38.5,15.8,0.0,8.01,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-10,36.3,13.0,0.0,6.4,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-11,30.2,11.5,0.0,5.22,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-12,29.5,12.6,0.7,5.0,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-13,27.5,12.3,1.2,4.07,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-14,23.0,11.1,0.0,4.08,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-15,22.1,10.7,0.0,3.84,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-16,24.8,11.2,0.0,4.34,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-17,23.4,16.3,0.0,4.33,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-18,21.2,24.8,5.7,2.64,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-19,20.2,18.9,10.3,2.38,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-20,19.6,12.2,10.2,2.65,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-21,19.4,19.2,6.6,2.75,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-22,22.8,11.8,0.0,3.86,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-23,26.9,11.7,0.0,4.45,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-24,29.5,13.6,0.0,5.06,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-25,30.2,14.2,0.0,5.24,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-26,30.2,11.0,0.0,4.69,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-27,29.0,9.5,0.0,4.34,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-28,28.4,11.5,0.0,4.67,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-29,26.8,9.0,0.0,3.93,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
2022-09-30,27.6,12.2,0.0,4.55,9.358417397360224,1,CA_tile_09_2022,"(-121.8925, 37.269999999999996, -119.305, 39.64)"
